Dataset,Mixture 1,Mixture 2,Experimental Values,augmentation_Action
Bushdid,17494,154,0.692307692,add_2-1
Bushdid,17495,154,0.692307692,add_2-1
Bushdid,17496,154,0.692307692,add_2-1
Bushdid,17497,154,0.692307692,add_2-1
Bushdid,17498,154,0.692307692,add_2-1
Bushdid,17499,154,0.692307692,add_2-1
Bushdid,17500,154,0.692307692,add_2-1
Bushdid,17501,154,0.692307692,add_2-1
Bushdid,17502,154,0.692307692,add_2-1
Bushdid,17503,154,0.692307692,add_2-1
Bushdid,17504,154,0.692307692,add_2-1
Bushdid,17505,154,0.692307692,add_2-1
Bushdid,17506,468,0.5,add_1-2
Bushdid,17507,468,0.5,add_1-2
Bushdid,17508,468,0.5,add_1-2
Bushdid,17509,468,0.5,add_1-2
Bushdid,17510,468,0.5,add_1-2
Bushdid,17511,468,0.5,add_1-2
Bushdid,17512,468,0.5,add_1-2
Bushdid,17513,468,0.5,add_1-2
Bushdid,17514,468,0.5,add_1-2
Bushdid,17515,468,0.5,add_1-2
Bushdid,17516,456,0.5,add_2-1
Bushdid,17517,456,0.5,add_2-1
Bushdid,17518,456,0.5,add_2-1
Bushdid,17519,456,0.5,add_2-1
Bushdid,17520,456,0.5,add_2-1
Bushdid,17521,456,0.5,add_2-1
Bushdid,17522,456,0.5,add_2-1
Bushdid,17523,456,0.5,add_2-1
Bushdid,17524,456,0.5,add_2-1
Bushdid,17525,456,0.5,add_2-1
Bushdid,17526,468,0.5,remove_1-2
Bushdid,17527,468,0.5,remove_1-2
Bushdid,17528,468,0.5,remove_1-2
Bushdid,17529,468,0.5,remove_1-2
Bushdid,17530,468,0.5,remove_1-2
Bushdid,17531,468,0.5,remove_1-2
Bushdid,17532,468,0.5,remove_1-2
Bushdid,17533,468,0.5,remove_1-2
Bushdid,17534,468,0.5,remove_1-2
Bushdid,17535,468,0.5,remove_1-2
Bushdid,17536,196,0.423076923,add_1-2
Bushdid,17537,196,0.423076923,add_1-2
Bushdid,17538,196,0.423076923,add_1-2
Bushdid,17539,196,0.423076923,add_1-2
Bushdid,17540,196,0.423076923,add_1-2
Bushdid,17541,196,0.423076923,add_1-2
Bushdid,17542,196,0.423076923,add_1-2
Bushdid,17543,196,0.423076923,add_1-2
Bushdid,17544,196,0.423076923,add_1-2
Bushdid,17545,196,0.423076923,add_1-2
Bushdid,17546,196,0.423076923,add_1-2
Bushdid,17547,196,0.423076923,add_1-2
Bushdid,17548,196,0.423076923,add_1-2
Bushdid,17549,196,0.423076923,add_1-2
Bushdid,17550,196,0.423076923,add_1-2
Bushdid,17551,208,0.423076923,add_2-1
Bushdid,17552,208,0.423076923,add_2-1
Bushdid,17553,208,0.423076923,add_2-1
Bushdid,17554,208,0.423076923,add_2-1
Bushdid,17555,208,0.423076923,add_2-1
Bushdid,17556,208,0.423076923,add_2-1
Bushdid,17557,208,0.423076923,add_2-1
Bushdid,17558,208,0.423076923,add_2-1
Bushdid,17559,208,0.423076923,add_2-1
Bushdid,17560,208,0.423076923,add_2-1
Bushdid,17561,208,0.423076923,add_2-1
Bushdid,17562,208,0.423076923,add_2-1
Bushdid,17563,208,0.423076923,add_2-1
Bushdid,17564,208,0.423076923,add_2-1
Bushdid,17565,208,0.423076923,add_2-1
Bushdid,17566,196,0.423076923,remove_1-2
Bushdid,17567,196,0.423076923,remove_1-2
Bushdid,17568,196,0.423076923,remove_1-2
Bushdid,17569,196,0.423076923,remove_1-2
Bushdid,17570,196,0.423076923,remove_1-2
Bushdid,17571,415,0.730769231,add_1-2
Bushdid,17572,260,0.730769231,add_2-1
Bushdid,17573,415,0.730769231,remove_1-2
Bushdid,17574,415,0.730769231,remove_1-2
Bushdid,17575,415,0.730769231,remove_1-2
Bushdid,17576,415,0.730769231,remove_1-2
Bushdid,17577,415,0.730769231,remove_1-2
Bushdid,17578,415,0.730769231,remove_1-2
Bushdid,17579,415,0.730769231,remove_1-2
Bushdid,17580,415,0.730769231,remove_1-2
Bushdid,17581,415,0.730769231,remove_1-2
Bushdid,17582,377,0.461538462,add_1-2
Bushdid,17583,210,0.461538462,add_2-1
Bushdid,17584,377,0.461538462,remove_1-2
Bushdid,17585,377,0.461538462,remove_1-2
Bushdid,17586,377,0.461538462,remove_1-2
Bushdid,17587,377,0.461538462,remove_1-2
Bushdid,17588,377,0.461538462,remove_1-2
Bushdid,17589,377,0.461538462,remove_1-2
Bushdid,17590,377,0.461538462,remove_1-2
Bushdid,17591,377,0.461538462,remove_1-2
Bushdid,17592,377,0.461538462,remove_1-2
Bushdid,17593,377,0.461538462,remove_1-2
Bushdid,17594,377,0.461538462,remove_1-2
Bushdid,17595,377,0.461538462,remove_1-2
Bushdid,17596,377,0.461538462,remove_1-2
Bushdid,17597,377,0.461538462,remove_1-2
Bushdid,17598,377,0.461538462,remove_1-2
Bushdid,17599,377,0.461538462,remove_1-2
Bushdid,17600,377,0.461538462,remove_1-2
Bushdid,17601,377,0.461538462,remove_1-2
Bushdid,17602,377,0.461538462,remove_1-2
Bushdid,17603,377,0.461538462,remove_1-2
Bushdid,17604,377,0.461538462,remove_1-2
Bushdid,17605,377,0.461538462,remove_1-2
Bushdid,17606,377,0.461538462,remove_1-2
Bushdid,17607,377,0.461538462,remove_1-2
Bushdid,17608,377,0.461538462,remove_1-2
Bushdid,17609,377,0.461538462,remove_1-2
Bushdid,17610,377,0.461538462,remove_1-2
Bushdid,17611,377,0.461538462,remove_1-2
Bushdid,17612,377,0.461538462,remove_1-2
Bushdid,17613,490,0.538461538,add_1-2
Bushdid,17614,24,0.538461538,add_2-1
Bushdid,17615,490,0.538461538,remove_1-2
Bushdid,17616,490,0.538461538,remove_1-2
Bushdid,17617,490,0.538461538,remove_1-2
Bushdid,17618,490,0.538461538,remove_1-2
Bushdid,17619,490,0.538461538,remove_1-2
Bushdid,17620,490,0.538461538,remove_1-2
Bushdid,17621,490,0.538461538,remove_1-2
Bushdid,17622,490,0.538461538,remove_1-2
Bushdid,17623,490,0.538461538,remove_1-2
Bushdid,17624,490,0.538461538,remove_1-2
Bushdid,17625,490,0.538461538,remove_1-2
Bushdid,17626,490,0.538461538,remove_1-2
Bushdid,17627,490,0.538461538,remove_1-2
Bushdid,17628,490,0.538461538,remove_1-2
Bushdid,17629,490,0.538461538,remove_1-2
Bushdid,17630,490,0.538461538,remove_1-2
Bushdid,17631,490,0.538461538,remove_1-2
Bushdid,17632,490,0.538461538,remove_1-2
Bushdid,17633,490,0.538461538,remove_1-2
Bushdid,17634,361,0.730769231,add_1-2
Bushdid,17635,361,0.730769231,add_1-2
Bushdid,17636,361,0.730769231,add_1-2
Bushdid,17637,361,0.730769231,add_1-2
Bushdid,17638,361,0.730769231,add_1-2
Bushdid,17639,361,0.730769231,add_1-2
Bushdid,17640,361,0.730769231,add_1-2
Bushdid,17641,361,0.730769231,add_1-2
Bushdid,17642,361,0.730769231,add_1-2
Bushdid,17643,361,0.730769231,add_1-2
Bushdid,17644,361,0.730769231,add_1-2
Bushdid,17645,361,0.730769231,add_1-2
Bushdid,17646,361,0.730769231,add_1-2
Bushdid,17647,361,0.730769231,add_1-2
Bushdid,17648,361,0.730769231,add_1-2
Bushdid,17649,188,0.730769231,add_2-1
Bushdid,17650,188,0.730769231,add_2-1
Bushdid,17651,188,0.730769231,add_2-1
Bushdid,17652,188,0.730769231,add_2-1
Bushdid,17653,188,0.730769231,add_2-1
Bushdid,17654,188,0.730769231,add_2-1
Bushdid,17655,188,0.730769231,add_2-1
Bushdid,17656,188,0.730769231,add_2-1
Bushdid,17657,188,0.730769231,add_2-1
Bushdid,17658,188,0.730769231,add_2-1
Bushdid,17659,188,0.730769231,add_2-1
Bushdid,17660,188,0.730769231,add_2-1
Bushdid,17661,188,0.730769231,add_2-1
Bushdid,17662,188,0.730769231,add_2-1
Bushdid,17663,188,0.730769231,add_2-1
Bushdid,17664,361,0.730769231,remove_1-2
Bushdid,17665,361,0.730769231,remove_1-2
Bushdid,17666,361,0.730769231,remove_1-2
Bushdid,17667,361,0.730769231,remove_1-2
Bushdid,17668,361,0.730769231,remove_1-2
Bushdid,17669,72,0.269230769,add_1-2
Bushdid,17670,72,0.269230769,add_1-2
Bushdid,17671,72,0.269230769,add_1-2
Bushdid,17672,72,0.269230769,add_1-2
Bushdid,17673,72,0.269230769,add_1-2
Bushdid,17674,72,0.269230769,add_1-2
Bushdid,17675,72,0.269230769,add_1-2
Bushdid,17676,72,0.269230769,add_1-2
Bushdid,17677,72,0.269230769,add_1-2
Bushdid,17678,72,0.269230769,add_1-2
Bushdid,17679,72,0.269230769,add_1-2
Bushdid,17680,72,0.269230769,add_1-2
Bushdid,17681,72,0.269230769,add_1-2
Bushdid,17682,72,0.269230769,add_1-2
Bushdid,17683,72,0.269230769,add_1-2
Bushdid,17684,72,0.269230769,add_1-2
Bushdid,17685,72,0.269230769,add_1-2
Bushdid,17686,72,0.269230769,add_1-2
Bushdid,17687,72,0.269230769,add_1-2
Bushdid,17688,72,0.269230769,add_1-2
Bushdid,17689,478,0.269230769,add_2-1
Bushdid,17690,478,0.269230769,add_2-1
Bushdid,17691,478,0.269230769,add_2-1
Bushdid,17692,478,0.269230769,add_2-1
Bushdid,17693,478,0.269230769,add_2-1
Bushdid,17694,478,0.269230769,add_2-1
Bushdid,17695,478,0.269230769,add_2-1
Bushdid,17696,478,0.269230769,add_2-1
Bushdid,17697,478,0.269230769,add_2-1
Bushdid,17698,478,0.269230769,add_2-1
Bushdid,17699,478,0.269230769,add_2-1
Bushdid,17700,478,0.269230769,add_2-1
Bushdid,17701,478,0.269230769,add_2-1
Bushdid,17702,478,0.269230769,add_2-1
Bushdid,17703,478,0.269230769,add_2-1
Bushdid,17704,478,0.269230769,add_2-1
Bushdid,17705,478,0.269230769,add_2-1
Bushdid,17706,478,0.269230769,add_2-1
Bushdid,17707,478,0.269230769,add_2-1
Bushdid,17708,478,0.269230769,add_2-1
Bushdid,17709,72,0.269230769,remove_1-2
Bushdid,17710,72,0.269230769,remove_1-2
Bushdid,17711,72,0.269230769,remove_1-2
Bushdid,17712,72,0.269230769,remove_1-2
Bushdid,17713,72,0.269230769,remove_1-2
Bushdid,17714,72,0.269230769,remove_1-2
Bushdid,17715,72,0.269230769,remove_1-2
Bushdid,17716,72,0.269230769,remove_1-2
Bushdid,17717,72,0.269230769,remove_1-2
Bushdid,17718,72,0.269230769,remove_1-2
Bushdid,17719,23,0.653846154,add_1-2
Bushdid,17720,23,0.653846154,add_1-2
Bushdid,17721,23,0.653846154,add_1-2
Bushdid,17722,23,0.653846154,add_1-2
Bushdid,17723,23,0.653846154,add_1-2
Bushdid,17724,23,0.653846154,add_1-2
Bushdid,17725,23,0.653846154,add_1-2
Bushdid,17726,23,0.653846154,add_1-2
Bushdid,17727,23,0.653846154,add_1-2
Bushdid,17728,23,0.653846154,add_1-2
Bushdid,17729,23,0.653846154,add_1-2
Bushdid,17730,23,0.653846154,add_1-2
Bushdid,17731,23,0.653846154,add_1-2
Bushdid,17732,23,0.653846154,add_1-2
Bushdid,17733,23,0.653846154,add_1-2
Bushdid,17734,23,0.653846154,add_1-2
Bushdid,17735,23,0.653846154,add_1-2
Bushdid,17736,23,0.653846154,add_1-2
Bushdid,17737,23,0.653846154,add_1-2
Bushdid,17738,23,0.653846154,add_1-2
Bushdid,17739,270,0.653846154,add_2-1
Bushdid,17740,270,0.653846154,add_2-1
Bushdid,17741,270,0.653846154,add_2-1
Bushdid,17742,270,0.653846154,add_2-1
Bushdid,17743,270,0.653846154,add_2-1
Bushdid,17744,270,0.653846154,add_2-1
Bushdid,17745,270,0.653846154,add_2-1
Bushdid,17746,270,0.653846154,add_2-1
Bushdid,17747,270,0.653846154,add_2-1
Bushdid,17748,270,0.653846154,add_2-1
Bushdid,17749,270,0.653846154,add_2-1
Bushdid,17750,270,0.653846154,add_2-1
Bushdid,17751,270,0.653846154,add_2-1
Bushdid,17752,270,0.653846154,add_2-1
Bushdid,17753,270,0.653846154,add_2-1
Bushdid,17754,270,0.653846154,add_2-1
Bushdid,17755,270,0.653846154,add_2-1
Bushdid,17756,270,0.653846154,add_2-1
Bushdid,17757,270,0.653846154,add_2-1
Bushdid,17758,270,0.653846154,add_2-1
Bushdid,17759,308,0.384615385,add_1-2
Bushdid,17760,148,0.384615385,add_2-1
Bushdid,17761,308,0.384615385,remove_1-2
Bushdid,17762,308,0.384615385,remove_1-2
Bushdid,17763,308,0.384615385,remove_1-2
Bushdid,17764,308,0.384615385,remove_1-2
Bushdid,17765,308,0.384615385,remove_1-2
Bushdid,17766,308,0.384615385,remove_1-2
Bushdid,17767,308,0.384615385,remove_1-2
Bushdid,17768,308,0.384615385,remove_1-2
Bushdid,17769,308,0.384615385,remove_1-2
Bushdid,17770,267,0.230769231,add_1-2
Bushdid,17771,19,0.230769231,add_2-1
Bushdid,17772,267,0.230769231,remove_1-2
Bushdid,17773,267,0.230769231,remove_1-2
Bushdid,17774,267,0.230769231,remove_1-2
Bushdid,17775,267,0.230769231,remove_1-2
Bushdid,17776,267,0.230769231,remove_1-2
Bushdid,17777,267,0.230769231,remove_1-2
Bushdid,17778,267,0.230769231,remove_1-2
Bushdid,17779,267,0.230769231,remove_1-2
Bushdid,17780,267,0.230769231,remove_1-2
Bushdid,17781,267,0.230769231,remove_1-2
Bushdid,17782,267,0.230769231,remove_1-2
Bushdid,17783,267,0.230769231,remove_1-2
Bushdid,17784,267,0.230769231,remove_1-2
Bushdid,17785,267,0.230769231,remove_1-2
Bushdid,17786,267,0.230769231,remove_1-2
Bushdid,17787,267,0.230769231,remove_1-2
Bushdid,17788,267,0.230769231,remove_1-2
Bushdid,17789,267,0.230769231,remove_1-2
Bushdid,17790,267,0.230769231,remove_1-2
Bushdid,17791,346,0.461538462,add_1-2
Bushdid,17792,264,0.461538462,add_2-1
Bushdid,17793,346,0.461538462,remove_1-2
Bushdid,17794,346,0.461538462,remove_1-2
Bushdid,17795,346,0.461538462,remove_1-2
Bushdid,17796,346,0.461538462,remove_1-2
Bushdid,17797,346,0.461538462,remove_1-2
Bushdid,17798,346,0.461538462,remove_1-2
Bushdid,17799,346,0.461538462,remove_1-2
Bushdid,17800,346,0.461538462,remove_1-2
Bushdid,17801,346,0.461538462,remove_1-2
Bushdid,17802,346,0.461538462,remove_1-2
Bushdid,17803,346,0.461538462,remove_1-2
Bushdid,17804,346,0.461538462,remove_1-2
Bushdid,17805,346,0.461538462,remove_1-2
Bushdid,17806,346,0.461538462,remove_1-2
Bushdid,17807,346,0.461538462,remove_1-2
Bushdid,17808,346,0.461538462,remove_1-2
Bushdid,17809,346,0.461538462,remove_1-2
Bushdid,17810,346,0.461538462,remove_1-2
Bushdid,17811,346,0.461538462,remove_1-2
Bushdid,17812,346,0.461538462,remove_1-2
Bushdid,17813,346,0.461538462,remove_1-2
Bushdid,17814,346,0.461538462,remove_1-2
Bushdid,17815,346,0.461538462,remove_1-2
Bushdid,17816,346,0.461538462,remove_1-2
Bushdid,17817,346,0.461538462,remove_1-2
Bushdid,17818,346,0.461538462,remove_1-2
Bushdid,17819,346,0.461538462,remove_1-2
Bushdid,17820,346,0.461538462,remove_1-2
Bushdid,17821,346,0.461538462,remove_1-2
Bushdid,17822,109,0.5,add_1-2
Bushdid,17823,109,0.5,add_1-2
Bushdid,17824,109,0.5,add_1-2
Bushdid,17825,109,0.5,add_1-2
Bushdid,17826,109,0.5,add_1-2
Bushdid,17827,109,0.5,add_1-2
Bushdid,17828,109,0.5,add_1-2
Bushdid,17829,109,0.5,add_1-2
Bushdid,17830,109,0.5,add_1-2
Bushdid,17831,109,0.5,add_1-2
Bushdid,17832,285,0.5,add_2-1
Bushdid,17833,285,0.5,add_2-1
Bushdid,17834,285,0.5,add_2-1
Bushdid,17835,285,0.5,add_2-1
Bushdid,17836,285,0.5,add_2-1
Bushdid,17837,285,0.5,add_2-1
Bushdid,17838,285,0.5,add_2-1
Bushdid,17839,285,0.5,add_2-1
Bushdid,17840,285,0.5,add_2-1
Bushdid,17841,285,0.5,add_2-1
Bushdid,17842,109,0.5,remove_1-2
Bushdid,17843,109,0.5,remove_1-2
Bushdid,17844,109,0.5,remove_1-2
Bushdid,17845,109,0.5,remove_1-2
Bushdid,17846,109,0.5,remove_1-2
Bushdid,17847,109,0.5,remove_1-2
Bushdid,17848,109,0.5,remove_1-2
Bushdid,17849,109,0.5,remove_1-2
Bushdid,17850,109,0.5,remove_1-2
Bushdid,17851,109,0.5,remove_1-2
Bushdid,17852,301,0.423076923,add_1-2
Bushdid,17853,119,0.423076923,add_2-1
Bushdid,17854,301,0.423076923,remove_1-2
Bushdid,17855,301,0.423076923,remove_1-2
Bushdid,17856,301,0.423076923,remove_1-2
Bushdid,17857,301,0.423076923,remove_1-2
Bushdid,17858,301,0.423076923,remove_1-2
Bushdid,17859,301,0.423076923,remove_1-2
Bushdid,17860,301,0.423076923,remove_1-2
Bushdid,17861,301,0.423076923,remove_1-2
Bushdid,17862,301,0.423076923,remove_1-2
Bushdid,17863,301,0.423076923,remove_1-2
Bushdid,17864,301,0.423076923,remove_1-2
Bushdid,17865,301,0.423076923,remove_1-2
Bushdid,17866,301,0.423076923,remove_1-2
Bushdid,17867,301,0.423076923,remove_1-2
Bushdid,17868,301,0.423076923,remove_1-2
Bushdid,17869,301,0.423076923,remove_1-2
Bushdid,17870,301,0.423076923,remove_1-2
Bushdid,17871,301,0.423076923,remove_1-2
Bushdid,17872,301,0.423076923,remove_1-2
Bushdid,17873,466,0.423076923,add_1-2
Bushdid,17874,466,0.423076923,add_1-2
Bushdid,17875,466,0.423076923,add_1-2
Bushdid,17876,466,0.423076923,add_1-2
Bushdid,17877,466,0.423076923,add_1-2
Bushdid,17878,466,0.423076923,add_1-2
Bushdid,17879,466,0.423076923,add_1-2
Bushdid,17880,466,0.423076923,add_1-2
Bushdid,17881,466,0.423076923,add_1-2
Bushdid,17882,466,0.423076923,add_1-2
Bushdid,17883,466,0.423076923,add_1-2
Bushdid,17884,466,0.423076923,add_1-2
Bushdid,17885,466,0.423076923,add_1-2
Bushdid,17886,466,0.423076923,add_1-2
Bushdid,17887,466,0.423076923,add_1-2
Bushdid,17888,466,0.423076923,add_1-2
Bushdid,17889,466,0.423076923,add_1-2
Bushdid,17890,466,0.423076923,add_1-2
Bushdid,17891,466,0.423076923,add_1-2
Bushdid,17892,466,0.423076923,add_1-2
Bushdid,17893,462,0.423076923,add_2-1
Bushdid,17894,462,0.423076923,add_2-1
Bushdid,17895,462,0.423076923,add_2-1
Bushdid,17896,462,0.423076923,add_2-1
Bushdid,17897,462,0.423076923,add_2-1
Bushdid,17898,462,0.423076923,add_2-1
Bushdid,17899,462,0.423076923,add_2-1
Bushdid,17900,462,0.423076923,add_2-1
Bushdid,17901,462,0.423076923,add_2-1
Bushdid,17902,462,0.423076923,add_2-1
Bushdid,17903,462,0.423076923,add_2-1
Bushdid,17904,462,0.423076923,add_2-1
Bushdid,17905,462,0.423076923,add_2-1
Bushdid,17906,462,0.423076923,add_2-1
Bushdid,17907,462,0.423076923,add_2-1
Bushdid,17908,462,0.423076923,add_2-1
Bushdid,17909,462,0.423076923,add_2-1
Bushdid,17910,462,0.423076923,add_2-1
Bushdid,17911,462,0.423076923,add_2-1
Bushdid,17912,462,0.423076923,add_2-1
Bushdid,17913,466,0.423076923,remove_1-2
Bushdid,17914,466,0.423076923,remove_1-2
Bushdid,17915,466,0.423076923,remove_1-2
Bushdid,17916,466,0.423076923,remove_1-2
Bushdid,17917,466,0.423076923,remove_1-2
Bushdid,17918,466,0.423076923,remove_1-2
Bushdid,17919,466,0.423076923,remove_1-2
Bushdid,17920,466,0.423076923,remove_1-2
Bushdid,17921,466,0.423076923,remove_1-2
Bushdid,17922,466,0.423076923,remove_1-2
Bushdid,17923,112,0.538461538,add_1-2
Bushdid,17924,112,0.538461538,add_1-2
Bushdid,17925,112,0.538461538,add_1-2
Bushdid,17926,112,0.538461538,add_1-2
Bushdid,17927,112,0.538461538,add_1-2
Bushdid,17928,112,0.538461538,add_1-2
Bushdid,17929,112,0.538461538,add_1-2
Bushdid,17930,112,0.538461538,add_1-2
Bushdid,17931,112,0.538461538,add_1-2
Bushdid,17932,112,0.538461538,add_1-2
Bushdid,17933,112,0.538461538,add_1-2
Bushdid,17934,112,0.538461538,add_1-2
Bushdid,17935,112,0.538461538,add_1-2
Bushdid,17936,112,0.538461538,add_1-2
Bushdid,17937,112,0.538461538,add_1-2
Bushdid,17938,58,0.538461538,add_2-1
Bushdid,17939,58,0.538461538,add_2-1
Bushdid,17940,58,0.538461538,add_2-1
Bushdid,17941,58,0.538461538,add_2-1
Bushdid,17942,58,0.538461538,add_2-1
Bushdid,17943,58,0.538461538,add_2-1
Bushdid,17944,58,0.538461538,add_2-1
Bushdid,17945,58,0.538461538,add_2-1
Bushdid,17946,58,0.538461538,add_2-1
Bushdid,17947,58,0.538461538,add_2-1
Bushdid,17948,58,0.538461538,add_2-1
Bushdid,17949,58,0.538461538,add_2-1
Bushdid,17950,58,0.538461538,add_2-1
Bushdid,17951,58,0.538461538,add_2-1
Bushdid,17952,58,0.538461538,add_2-1
Bushdid,17953,112,0.538461538,remove_1-2
Bushdid,17954,112,0.538461538,remove_1-2
Bushdid,17955,112,0.538461538,remove_1-2
Bushdid,17956,112,0.538461538,remove_1-2
Bushdid,17957,112,0.538461538,remove_1-2
Bushdid,17958,107,0.346153846,add_1-2
Bushdid,17959,107,0.346153846,add_1-2
Bushdid,17960,107,0.346153846,add_1-2
Bushdid,17961,107,0.346153846,add_1-2
Bushdid,17962,107,0.346153846,add_1-2
Bushdid,17963,107,0.346153846,add_1-2
Bushdid,17964,107,0.346153846,add_1-2
Bushdid,17965,107,0.346153846,add_1-2
Bushdid,17966,107,0.346153846,add_1-2
Bushdid,17967,107,0.346153846,add_1-2
Bushdid,17968,463,0.346153846,add_2-1
Bushdid,17969,463,0.346153846,add_2-1
Bushdid,17970,463,0.346153846,add_2-1
Bushdid,17971,463,0.346153846,add_2-1
Bushdid,17972,463,0.346153846,add_2-1
Bushdid,17973,463,0.346153846,add_2-1
Bushdid,17974,463,0.346153846,add_2-1
Bushdid,17975,463,0.346153846,add_2-1
Bushdid,17976,463,0.346153846,add_2-1
Bushdid,17977,463,0.346153846,add_2-1
Bushdid,17978,107,0.346153846,remove_1-2
Bushdid,17979,107,0.346153846,remove_1-2
Bushdid,17980,107,0.346153846,remove_1-2
Bushdid,17981,107,0.346153846,remove_1-2
Bushdid,17982,107,0.346153846,remove_1-2
Bushdid,17983,107,0.346153846,remove_1-2
Bushdid,17984,107,0.346153846,remove_1-2
Bushdid,17985,107,0.346153846,remove_1-2
Bushdid,17986,107,0.346153846,remove_1-2
Bushdid,17987,107,0.346153846,remove_1-2
Bushdid,17988,107,0.346153846,remove_1-2
Bushdid,17989,107,0.346153846,remove_1-2
Bushdid,17990,107,0.346153846,remove_1-2
Bushdid,17991,107,0.346153846,remove_1-2
Bushdid,17992,107,0.346153846,remove_1-2
Bushdid,17993,107,0.346153846,remove_1-2
Bushdid,17994,107,0.346153846,remove_1-2
Bushdid,17995,107,0.346153846,remove_1-2
Bushdid,17996,107,0.346153846,remove_1-2
Bushdid,17997,107,0.346153846,remove_1-2
Bushdid,17998,447,0.5,add_1-2
Bushdid,17999,447,0.5,add_1-2
Bushdid,18000,447,0.5,add_1-2
Bushdid,18001,447,0.5,add_1-2
Bushdid,18002,157,0.5,add_2-1
Bushdid,18003,157,0.5,add_2-1
Bushdid,18004,157,0.5,add_2-1
Bushdid,18005,157,0.5,add_2-1
Bushdid,18006,447,0.5,remove_1-2
Bushdid,18007,447,0.5,remove_1-2
Bushdid,18008,447,0.5,remove_1-2
Bushdid,18009,447,0.5,remove_1-2
Bushdid,18010,447,0.5,remove_1-2
Bushdid,18011,447,0.5,remove_1-2
Bushdid,18012,355,0.538461538,add_1-2
Bushdid,18013,355,0.538461538,add_1-2
Bushdid,18014,355,0.538461538,add_1-2
Bushdid,18015,355,0.538461538,add_1-2
Bushdid,18016,355,0.538461538,add_1-2
Bushdid,18017,355,0.538461538,add_1-2
Bushdid,18018,355,0.538461538,add_1-2
Bushdid,18019,355,0.538461538,add_1-2
Bushdid,18020,355,0.538461538,add_1-2
Bushdid,18021,355,0.538461538,add_1-2
Bushdid,18022,355,0.538461538,add_1-2
Bushdid,18023,355,0.538461538,add_1-2
Bushdid,18024,355,0.538461538,add_1-2
Bushdid,18025,355,0.538461538,add_1-2
Bushdid,18026,355,0.538461538,add_1-2
Bushdid,18027,355,0.538461538,add_1-2
Bushdid,18028,355,0.538461538,add_1-2
Bushdid,18029,355,0.538461538,add_1-2
Bushdid,18030,355,0.538461538,add_1-2
Bushdid,18031,355,0.538461538,add_1-2
Bushdid,18032,355,0.538461538,add_1-2
Bushdid,18033,355,0.538461538,add_1-2
Bushdid,18034,355,0.538461538,add_1-2
Bushdid,18035,355,0.538461538,add_1-2
Bushdid,18036,355,0.538461538,add_1-2
Bushdid,18037,355,0.538461538,add_1-2
Bushdid,18038,355,0.538461538,add_1-2
Bushdid,18039,355,0.538461538,add_1-2
Bushdid,18040,355,0.538461538,add_1-2
Bushdid,18041,355,0.538461538,add_1-2
